entry,entry_id
TOPORS,HGNC:21653
SHOX,HGNC:10853
LDLR,HGNC:6547
HMBS,HGNC:4982
CRHR2,HGNC:2358
APP,HGNC:620
PAX4,HGNC:8618
MT-ATP6,HGNC:7414
SLC4A10,HGNC:13811
EXT1,HGNC:3512
TDO2,HGNC:11708
SLC39A4,HGNC:17129
CITED2,HGNC:1987
MT-TF,HGNC:7481
HADH,HGNC:4799
CELF4,HGNC:14015
WFS1,HGNC:12762
AP3B1,HGNC:566
PJVK,HGNC:29502
GRIA3,HGNC:4573
CDH23,HGNC:13733
GLI3,HGNC:4319
GLUD1,HGNC:4335
RET,HGNC:9967
SEMA4A,HGNC:10729
ZIC1,HGNC:12872
CYP2C19,HGNC:2621
MT-TQ,HGNC:7495
MCEE,HGNC:16732
NEFL,HGNC:7739
OTOA,HGNC:16378
DLX6,HGNC:2919
DNAI1,HGNC:2954
DYRK1A,HGNC:3091
DNAJB11,HGNC:14889
AVPR1A,HGNC:895
CD40,HGNC:11919
CIITA,HGNC:7067
CLDN14,HGNC:2035
DGKE,HGNC:2852
FANCD2,HGNC:3585
PSAP,HGNC:9498
CPA4,HGNC:15740
ACTG1,HGNC:144
CASQ2,HGNC:1513
HOMER2,HGNC:17513
AIFM1,HGNC:8768
IDH2,HGNC:5383
RPS17,HGNC:10397
TMTC2,HGNC:25440
GRIN2D,HGNC:4588
FOXA2,HGNC:5022
ZIC4,HGNC:20393
COX20,HGNC:26970
MERTK,HGNC:7027
LRP2,HGNC:6694
SLC25A4,HGNC:10990
PCGF2,HGNC:12929
FSHB,HGNC:3964
ANXA11,HGNC:535
LGI1,HGNC:6572
MTFMT,HGNC:29666
SMPD1,HGNC:11120
RSPO4,HGNC:16175
ICOSLG,HGNC:17087
ASS1,HGNC:758
HPS4,HGNC:15844
NFKB1,HGNC:7794
RANBP2,HGNC:9848
SOX5,HGNC:11201
GPC6,HGNC:4454
RECQL4,HGNC:9949
PYGM,HGNC:9726
EYS,HGNC:21555
CTSK,HGNC:2536
ATP2C2,HGNC:29103
NXF5,HGNC:8075
MPLKIP,HGNC:16002
SNAP25,HGNC:11132
CDHR1,HGNC:14550
INF2,HGNC:23791
RARS2,HGNC:21406
HOXD9,HGNC:5140
PRKCA,HGNC:9393
VHL,HGNC:12687
RETREG1,HGNC:25964
PIEZO1,HGNC:28993
LMX1B,HGNC:6654
DNAI2,HGNC:18744
CA12,HGNC:1371
EIF2B1,HGNC:3257
DLL1,HGNC:2908
GATA1,HGNC:4170
NGLY1,HGNC:17646
CNTN6,HGNC:2176
AP1S1,HGNC:559
ICOS,HGNC:5351
ENO3,HGNC:3354
NDRG1,HGNC:7679
UGT1A4,HGNC:12536
HOXD13,HGNC:5136
HAL,HGNC:4806
TNFSF13,HGNC:11928
SLC1A4,HGNC:10942
BMPER,HGNC:24154
MAGI2,HGNC:18957
GRID1,HGNC:4575
KERA,HGNC:6309
DLG2,HGNC:2901
PTPRC,HGNC:9666
KAT6B,HGNC:17582
A4GALT,HGNC:18149
AGXT,HGNC:341
GNE,HGNC:23657
SLC24A1,HGNC:10975
NCKAP1,HGNC:7666
CLCN2,HGNC:2020
GNAO1,HGNC:4389
MYLK,HGNC:7590
CTC1,HGNC:26169
PDZD7,HGNC:26257
ARL2BP,HGNC:17146
GPR179,HGNC:31371
TTLL5,HGNC:19963
TAF2,HGNC:11536
GANAB,HGNC:4138
ADAMTSL2,HGNC:14631
GALNT3,HGNC:4125
ANTXR2,HGNC:21732
DIAPH3,HGNC:15480
TJP1,HGNC:11827
MUC1,HGNC:7508
P3H1,HGNC:19316
F10,HGNC:3528
TCN2,HGNC:11653
ABCG2,HGNC:74
GSTZ1,HGNC:4643
HRAS,HGNC:5173
RB1CC1,HGNC:15574
PEX11A,HGNC:8852
SORD,HGNC:11184
GSTP1,HGNC:4638
BCL10,HGNC:989
SYNGAP1,HGNC:11497
CERS3,HGNC:23752
VAMP7,HGNC:11486
PAX2,HGNC:8616
CFAP300,HGNC:28188
SUMF1,HGNC:20376
ZBTB24,HGNC:21143
GFER,HGNC:4236
ALX1,HGNC:1494
SNRNP200,HGNC:30859
MED23,HGNC:2372
GDAP1,HGNC:15968
FOXE3,HGNC:3808
IGKC,HGNC:5716
VAPB,HGNC:12649
IQSEC2,HGNC:29059
STK4,HGNC:11408
MARS1,HGNC:6898
DSPP,HGNC:3054
RAX,HGNC:18662
TMEM237,HGNC:14432
DOCK2,HGNC:2988
ZFYVE27,HGNC:26559
ADGRV1,HGNC:17416
GABRB3,HGNC:4083
VCP,HGNC:12666
CFD,HGNC:2771
CPOX,HGNC:2321
ERMARD,HGNC:21056
CRYBA1,HGNC:2394
CCN6,HGNC:12771
HLCS,HGNC:4976
MT-CO3,HGNC:7422
TUBA1A,HGNC:20766
EMD,HGNC:3331
DIP2A,HGNC:17217
NDP,HGNC:7678
NEXMIF,HGNC:29433
FZD4,HGNC:4042
MANBA,HGNC:6831
COL5A1,HGNC:2209
ARG1,HGNC:663
DBH,HGNC:2689
NCF4,HGNC:7662
PBX1,HGNC:8632
CCDC78,HGNC:14153
IL21R,HGNC:6006
OPHN1,HGNC:8148
HPD,HGNC:5147
NODAL,HGNC:7865
PIK3R1,HGNC:8979
SIX6,HGNC:10892
KLKB1,HGNC:6371
STRC,HGNC:16035
PAX8,HGNC:8622
VCAN,HGNC:2464
WNT10A,HGNC:13829
RALGAPB,HGNC:29221
GLMN,HGNC:14373
NCAPG2,HGNC:21904
NDUFAF8,HGNC:33551
PRKG1,HGNC:9414
DDX41,HGNC:18674
BCL2L11,HGNC:994
HBA1,HGNC:4823
RNF32,HGNC:17118
RPS19,HGNC:10402
COCH,HGNC:2180
OTOG,HGNC:8516
SLC41A1,HGNC:19429
H19,HGNC:4713
RORB,HGNC:10259
VARS2,HGNC:21642
TPO,HGNC:12015
SMPX,HGNC:11122
AGL,HGNC:321
ACADVL,HGNC:92
NT5C2,HGNC:8022
DCC,HGNC:2701
CRKL,HGNC:2363
BPNT2,HGNC:26019
IKBKB,HGNC:5960
JAM3,HGNC:15532
PAX6,HGNC:8620
MYH6,HGNC:7576
PEG10,HGNC:14005
BRAT1,HGNC:21701
CP,HGNC:2295
PARK7,HGNC:16369
HTRA2,HGNC:14348
POMT2,HGNC:19743
SCN4B,HGNC:10592
DCAF17,HGNC:25784
SLC12A5,HGNC:13818
PRICKLE2,HGNC:20340
SLC16A12,HGNC:23094
CRB2,HGNC:18688
FITM2,HGNC:16135
CYB5R4,HGNC:20147
RPS20,HGNC:10405
SUGCT,HGNC:16001
CD27,HGNC:11922
MID2,HGNC:7096
ZNF41,HGNC:13107
CBFB,HGNC:1539
TTC21B,HGNC:25660
FOXL2,HGNC:1092
PSAT1,HGNC:19129
MYO1F,HGNC:7600
SLC44A4,HGNC:13941
CHRNA4,HGNC:1958
FLI1,HGNC:3749
DPYS,HGNC:3013
NFKB2,HGNC:7795
DHX57,HGNC:20086
IKZF3,HGNC:13178
SCNN1A,HGNC:10599
XPC,HGNC:12816
CDY1,HGNC:1809
SASH3,HGNC:15975
SLC22A5,HGNC:10969
NDUFA2,HGNC:7685
CPLANE1,HGNC:25801
HRG,HGNC:5181
CYP3A5,HGNC:2638
MLC1,HGNC:17082
MT-TL1,HGNC:7490
GLDC,HGNC:4313
GPC5,HGNC:4453
FKTN,HGNC:3622
ALG11,HGNC:32456
ATL3,HGNC:24526
DSC2,HGNC:3036
ACD,HGNC:25070
RSPH1,HGNC:12371
TAPBP,HGNC:11566
SLC5A7,HGNC:14025
WRAP53,HGNC:25522
DIAPH1,HGNC:2876
CCHCR1,HGNC:13930
MRAS,HGNC:7227
CDH15,HGNC:1754
IGHM,HGNC:5541
GRIN2A,HGNC:4585
TCF12,HGNC:11623
WDR19,HGNC:18340
NYX,HGNC:8082
VPS13C,HGNC:23594
MYO15A,HGNC:7594
SLFN14,HGNC:32689
TEX26,HGNC:28622
SDHA,HGNC:10680
KCNMA1,HGNC:6284
TBX1,HGNC:11592
SIN3A,HGNC:19353
ALDH18A1,HGNC:9722
CYB5R3,HGNC:2873
LFNG,HGNC:6560
MC4R,HGNC:6932
ARID1B,HGNC:18040
FAM161A,HGNC:25808
SCN4A,HGNC:10591
WAC,HGNC:17327
SLURP1,HGNC:18746
COL6A5,HGNC:26674
FGF23,HGNC:3680
BDP1,HGNC:13652
ELOA3P,HGNC:24617
LPIN1,HGNC:13345
GRHPR,HGNC:4570
COL6A1,HGNC:2211
MEN1,HGNC:7010
MSH6,HGNC:7329
CBR3,HGNC:1549
MC2R,HGNC:6930
PDGFD,HGNC:30620
CENPJ,HGNC:17272
MTRR,HGNC:7473
GABRG2,HGNC:4087
FOXJ1,HGNC:3816
ADNP,HGNC:15766
MFF,HGNC:24858
HTR2C,HGNC:5295
KIF1C,HGNC:6317
HDAC4,HGNC:14063
CHRNA7,HGNC:1960
HCFC1,HGNC:4839
TMEM231,HGNC:37234
PCYT1A,HGNC:8754
FANCE,HGNC:3586
RLBP1,HGNC:10024
KIF7,HGNC:30497
SPAST,HGNC:11233
XPA,HGNC:12814
CEL,HGNC:1848
NDUFB10,HGNC:7696
ELOVL4,HGNC:14415
SPR,HGNC:11257
MAOA,HGNC:6833
ANK1,HGNC:492
CEACAM16,HGNC:31948
GUCY2C,HGNC:4688
ARL13B,HGNC:25419
HJV,HGNC:4887
CCM2,HGNC:21708
ABR,HGNC:81
RPE65,HGNC:10294
KCNE3,HGNC:6243
EDN3,HGNC:3178
NR2F2,HGNC:7976
UBE2T,HGNC:25009
ALPK3,HGNC:17574
CPT1A,HGNC:2328
RFXAP,HGNC:9988
SGCA,HGNC:10805
SIX5,HGNC:10891
MAT2A,HGNC:6904
DNAH1,HGNC:2940
MT-TW,HGNC:7501
CIB2,HGNC:24579
SCN9A,HGNC:10597
GAMT,HGNC:4136
ACADM,HGNC:89
SCO2,HGNC:10604
DNM2,HGNC:2974
RNASEH2A,HGNC:18518
RSPH4A,HGNC:21558
PRPH,HGNC:9461
POU3F4,HGNC:9217
PTPRQ,HGNC:9679
FNIP1,HGNC:29418
GLIS3,HGNC:28510
BRSK2,HGNC:11405
GGCX,HGNC:4247
ROGDI,HGNC:29478
FANCL,HGNC:20748
TNC,HGNC:5318
NPC1,HGNC:7897
TELO2,HGNC:29099
LAMA4,HGNC:6484
PLCB1,HGNC:15917
DARS2,HGNC:25538
STS,HGNC:11425
ACSL4,HGNC:3571
MATN3,HGNC:6909
PNPLA2,HGNC:30802
ALS2,HGNC:443
RPGRIP1,HGNC:13436
SCN2B,HGNC:10589
UBE3A,HGNC:12496
GATA2,HGNC:4171
HNF1A,HGNC:11621
MOV10,HGNC:7200
TNFRSF11B,HGNC:11909
VPS33B,HGNC:12712
PDP1,HGNC:9279
TRMU,HGNC:25481
SLC17A5,HGNC:10933
GLIS2,HGNC:29450
PIGN,HGNC:8967
FUCA1,HGNC:4006
NAA15,HGNC:30782
TLX3,HGNC:13532
TRPS1,HGNC:12340
PLEKHG5,HGNC:29105
TRAC,HGNC:12029
PRKAR1A,HGNC:9388
KBTBD13,HGNC:37227
SMAD3,HGNC:6769
CRBN,HGNC:30185
OPA1,HGNC:8140
TMC8,HGNC:20474
TMIE,HGNC:30800
MFHAS1,HGNC:16982
HMGCR,HGNC:5006
COL9A2,HGNC:2218
PMS1,HGNC:9121
SLC7A9,HGNC:11067
NDUFAF5,HGNC:15899
PCDH9,HGNC:8661
ADAMTS18,HGNC:17110
GRXCR1,HGNC:31673
TSC1,HGNC:12362
MYBPC3,HGNC:7551
SEC61B,HGNC:16993
NPPA,HGNC:7939
CRPPA,HGNC:37276
C1QB,HGNC:1242
SMOC2,HGNC:20323
CBL,HGNC:1541
CAPN3,HGNC:1480
DST,HGNC:1090
TANC2,HGNC:30212
KCNE1,HGNC:6240
OSBPL5,HGNC:16392
KLF8,HGNC:6351
CD79B,HGNC:1699
RAB23,HGNC:14263
TP63,HGNC:15979
GPR148,HGNC:23623
SRY,HGNC:11311
UQCRQ,HGNC:29594
IL7R,HGNC:6024
TSHZ1,HGNC:10669
NBN,HGNC:7652
TIMM50,HGNC:23656
NUP62,HGNC:8066
OCRL,HGNC:8108
ACTA1,HGNC:129
POMGNT2,HGNC:25902
VPS13B,HGNC:2183
EDNRB,HGNC:3180
PET117,HGNC:40045
TERT,HGNC:11730
ITPR1,HGNC:6180
MT-TA,HGNC:7475
CACNB2,HGNC:1402
ATCAY,HGNC:779
WNK1,HGNC:14540
AHI1,HGNC:21575
NHS,HGNC:7820
CHRNA2,HGNC:1956
EPAS1,HGNC:3374
MT-CO2,HGNC:7421
VPS13A,HGNC:1908
MCM2,HGNC:6944
ST3GAL5,HGNC:10872
LGALSL,HGNC:25012
NAA10,HGNC:18704
SERPINA1,HGNC:8941
SCN3B,HGNC:20665
DBT,HGNC:2698
QDPR,HGNC:9752
SOX10,HGNC:11190
GALC,HGNC:4115
KCND3,HGNC:6239
RAB3GAP1,HGNC:17063
KLK12,HGNC:6360
SLC6A8,HGNC:11055
XPNPEP2,HGNC:12823
TNNT1,HGNC:11948
IL10RA,HGNC:5964
AP4B1,HGNC:572
CCDC39,HGNC:25244
DCXR,HGNC:18985
HNF4A,HGNC:5024
GPAA1,HGNC:4446
EPM2A,HGNC:3413
TMPRSS6,HGNC:16517
SH3TC2,HGNC:29427
ELMOD3,HGNC:26158
SLC30A10,HGNC:25355
ADSL,HGNC:291
GATA4,HGNC:4173
PEX7,HGNC:8860
KCNA1,HGNC:6218
CFC1,HGNC:18292
CALM2,HGNC:1445
BBS5,HGNC:970
LONP1,HGNC:9479
NOG,HGNC:7866
MT-TS1,HGNC:7497
NTHL1,HGNC:8028
ATP6V1B1,HGNC:853
NADK2,HGNC:26404
SLC9A9,HGNC:20653
STAG2,HGNC:11355
CLTC,HGNC:2092
PRDM6,HGNC:9350
MT-ND4,HGNC:7459
TECRL,HGNC:27365
NBEAL2,HGNC:31928
SMARCE1,HGNC:11109
AIMP1,HGNC:10648
SLC38A5,HGNC:18070
CRIPTO,HGNC:11701
CYCS,HGNC:19986
RXYLT1,HGNC:13530
ALG13,HGNC:30881
CCNO,HGNC:18576
PGK1,HGNC:8896
ANK2,HGNC:493
DIRAS3,HGNC:687
NEB,HGNC:7720
TAOK1,HGNC:29259
SIL1,HGNC:24624
GJB6,HGNC:4288
YWHAE,HGNC:12851
GSS,HGNC:4624
CACNA1D,HGNC:1391
PACS1,HGNC:30032
PYROXD1,HGNC:26162
RBBP8,HGNC:9891
CBS,HGNC:1550
CHEK1,HGNC:1925
MRPS34,HGNC:16618
SBF1,HGNC:10542
SHANK1,HGNC:15474
ALG6,HGNC:23157
GYS2,HGNC:4707
JAK3,HGNC:6193
OAT,HGNC:8091
MT-CYB,HGNC:7427
GCDH,HGNC:4189
PYCR1,HGNC:9721
RIN2,HGNC:18750
LCT,HGNC:6530
UNC80,HGNC:26582
NDUFV1,HGNC:7716
MET,HGNC:7029
MT-TY,HGNC:7502
MYO5A,HGNC:7602
GPC3,HGNC:4451
PHKG2,HGNC:8931
PSEN1,HGNC:9508
SYN1,HGNC:11494
TUBB3,HGNC:20772
LAMA1,HGNC:6481
DNAJC6,HGNC:15469
SACS,HGNC:10519
HIVEP3,HGNC:13561
TMEM67,HGNC:28396
ACTN1,HGNC:163
ARFGEF2,HGNC:15853
ROR1,HGNC:10256
SLC16A2,HGNC:10923
SIM1,HGNC:10882
GOLGA2P2Y,HGNC:16479
ADAMTS9,HGNC:13202
PHC1,HGNC:3182
PAK3,HGNC:8592
SLC35C1,HGNC:20197
IKZF5,HGNC:14283
CERKL,HGNC:21699
FUS,HGNC:4010
GALNS,HGNC:4122
MOGS,HGNC:24862
DSC3,HGNC:3037
FIG4,HGNC:16873
PRSS1,HGNC:9475
CTF1,HGNC:2499
CSRP3,HGNC:2472
COQ9,HGNC:25302
RAF1,HGNC:9829
BRWD3,HGNC:17342
RTTN,HGNC:18654
MYO6,HGNC:7605
NPHP3,HGNC:7907
CTNNB1,HGNC:2514
TBR1,HGNC:11590
G6PC3,HGNC:24861
STAG1,HGNC:11354
HLA-DQA1,HGNC:4942
AGA,HGNC:318
EED,HGNC:3188
ZFYVE26,HGNC:20761
SLC2A1,HGNC:11005
SLC52A3,HGNC:16187
HEXA,HGNC:4878
THPO,HGNC:11795
CAV1,HGNC:1527
HIRA,HGNC:4916
MIB1,HGNC:21086
NAXE,HGNC:18453
SETBP1,HGNC:15573
MED13L,HGNC:22962
CLCN4,HGNC:2022
HPS1,HGNC:5163
KCNJ8,HGNC:6269
FLT4,HGNC:3767
PRPF8,HGNC:17340
SUFU,HGNC:16466
CDK6,HGNC:1777
HNRNPU,HGNC:5048
KCNJ16,HGNC:6262
TGIF1,HGNC:11776
KRT24,HGNC:18527
ABCB4,HGNC:45
IFT140,HGNC:29077
ARSB,HGNC:714
ALAS2,HGNC:397
BMPR1A,HGNC:1076
SHOC2,HGNC:15454
AKT1,HGNC:391
PGM1,HGNC:8905
C11orf65,HGNC:28519
B3GALT6,HGNC:17978
HSPB1,HGNC:5246
SCO1,HGNC:10603
ARHGAP11B,HGNC:15782
SPEN,HGNC:17575
GRIA2,HGNC:4572
ARSA,HGNC:713
CALM3,HGNC:1449
TMC1,HGNC:16513
PRKAG2,HGNC:9386
ALDOA,HGNC:414
CDH3,HGNC:1762
ANKRD11,HGNC:21316
MBTPS2,HGNC:15455
CLCN5,HGNC:2023
KCNK9,HGNC:6283
GCK,HGNC:4195
COMT,HGNC:2228
DPAGT1,HGNC:2995
CTNS,HGNC:2518
GORAB,HGNC:25676
KIF1A,HGNC:888
HPDL,HGNC:28242
FBN2,HGNC:3604
EARS2,HGNC:29419
GATA6,HGNC:4174
KCNJ1,HGNC:6255
RAB40AL,HGNC:25410
PLA2G6,HGNC:9039
WAS,HGNC:12731
TBX5,HGNC:11604
HPSE2,HGNC:18374
HMGCS2,HGNC:5008
CFAP221,HGNC:33720
COL2A1,HGNC:2200
MT-TI,HGNC:7488
LHX4,HGNC:21734
NPC2,HGNC:14537
MLH1,HGNC:7127
CREBBP,HGNC:2348
CDC73,HGNC:16783
EFL1,HGNC:25789
MYCN,HGNC:7559
MYMK,HGNC:33778
EIF2B3,HGNC:3259
MCCC2,HGNC:6937
CHD5,HGNC:16816
RIPK4,HGNC:496
CNOT1,HGNC:7877
